City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
588,Kununurra,AU,2022-04-03 21:13:44,-15.7667,128.7333,64.38,94,22,3.44
589,Sangueya,GN,2022-04-03 21:13:45,10.7,-14.3667,74.1,74,11,5.19
590,Mahibadhoo,MV,2022-04-03 21:13:45,3.7833,72.9667,82.44,69,12,1.59
591,Calatayud,ES,2022-04-03 21:13:27,41.3535,-1.6432,34.03,64,1,3.58
592,Camargo,MX,2022-04-03 21:13:45,27.6667,-105.1667,86.86,6,16,3.65
593,Catamarca,AR,2022-04-03 21:13:46,-28.4696,-65.7852,79.59,33,0,11.59
594,Solwezi,ZM,2022-04-03 21:13:46,-12.1688,26.3894,61.56,96,86,2.08
595,Grootegast,NL,2022-04-03 21:13:46,53.2125,6.2736,39.97,64,98,8.23
596,Ubinskoye,RU,2022-04-03 21:13:46,55.3068,79.6802,32.88,100,100,6.24
597,Caravelas,BR,2022-04-03 21:13:47,-17.7125,-39.2481,77.07,75,0,5.44
598,Aloleng,PH,2022-04-03 21:13:47,16.1307,119.7824,78.62,71,82,7.14
599,Lata,PT,2022-04-03 21:14:47,40.1629,-8.3327,42.82,48,4,5.01
600,Makakilo City,US,2022-04-03 21:14:47,21.3469,-158.0858,79.12,54,75,25.32
601,Quatre Cocos,MU,2022-04-03 21:14:48,-20.2078,57.7625,79.09,78,29,12.03
602,Turukhansk,RU,2022-04-03 21:14:48,65.8167,87.9833,-5.87,100,25,5.08
603,Araguacu,BR,2022-04-03 21:14:48,-12.9306,-49.8264,79.11,68,9,2.39
604,Caucaia,BR,2022-04-03 21:14:49,-3.7361,-38.6531,82.04,76,75,14.97
605,Tateyama,JP,2022-04-03 21:14:49,34.9833,139.8667,48.13,87,75,14.97
606,Petatlan,MX,2022-04-03 21:14:49,17.5167,-101.2667,82.2,46,100,7.65
607,Luanda,AO,2022-04-03 21:14:49,-8.8368,13.2343,78.8,89,75,10.36
608,Banyo,CM,2022-04-03 21:14:50,6.75,11.8167,78.46,38,100,4.07
609,Filadelfia,US,2022-04-03 21:13:10,39.9523,-75.1638,54.05,61,75,23.02
610,Gushikawa,JP,2022-04-03 21:14:50,26.3544,127.8686,63.63,77,0,8.05
611,San Pedro,PH,2022-04-03 21:14:50,14.35,121.0167,78.35,79,98,9.46
612,Japura,ID,2022-04-03 21:14:50,-0.3167,102.35,73.2,94,11,1.21
613,Suining,CN,2022-04-03 21:14:51,30.508,105.5733,60.37,74,100,12.73
614,Cedeno,CO,2022-04-03 21:14:51,7.0464,-72.1634,83.35,66,86,1.9
615,Mabaruma,GY,2022-04-03 21:14:51,8.2,-59.7833,80.47,71,100,6.67
616,Varberg,SE,2022-04-03 21:14:52,57.1056,12.2508,42.06,90,100,21.32
617,Kurumkan,RU,2022-04-03 21:14:52,54.3,110.3,7.12,89,43,4.52
618,Maniitsoq,GL,2022-04-03 21:14:52,65.4167,-52.9,32.67,88,3,7.05
619,Auki,SB,2022-04-03 21:14:52,-8.7676,160.7034,78.85,87,100,6.62
620,Dongying,CN,2022-04-03 21:14:53,37.4564,118.4856,50.94,51,0,7.09
621,Ixtapa,MX,2022-04-03 21:14:53,20.7,-105.2,76.23,65,0,12.66
622,Kirkenaer,NO,2022-04-03 21:14:53,60.4564,12.0582,31.84,84,100,1.43
623,Gurupa,BR,2022-04-03 21:11:16,-1.405,-51.64,76.68,95,98,2.42
624,Barahona,DO,2022-04-03 21:14:54,18.2085,-71.1008,82.22,78,20,13.8
625,Shitanjing,CN,2022-04-03 21:14:54,39.2342,106.3439,47.19,11,99,6.17
626,Bambanglipuro,ID,2022-04-03 21:14:54,-7.95,110.2833,75.7,87,100,3.09
627,Balikpapan,ID,2022-04-03 21:14:54,-1.2675,116.8289,74.39,100,40,5.75
628,Papetoai,PF,2022-04-03 21:14:55,-17.4961,-149.8729,83.79,75,13,12.3
629,Nelson Bay,AU,2022-04-03 21:14:55,-32.7167,152.15,63.0,90,74,4.68
630,Bila Tserkva,UA,2022-04-03 21:14:55,49.8094,30.1121,33.19,80,100,11.95
631,Mardin,TR,2022-04-03 21:14:55,37.3131,40.7436,54.66,44,0,1.14
632,Rudnichnyy,RU,2022-04-03 21:14:56,59.617,52.4703,34.3,99,100,10.56
633,Igrim,RU,2022-04-03 21:14:56,63.1906,64.4162,27.64,96,100,12.75
634,Shebalino,RU,2022-04-03 21:14:56,51.2917,85.6772,34.84,81,90,5.48
635,Batsfjord,NO,2022-04-03 21:14:56,70.6345,29.7185,26.53,74,75,13.8
636,Shumskiy,RU,2022-04-03 21:14:57,54.8318,99.1328,23.86,95,100,2.51
637,Grindavik,IS,2022-04-03 21:14:57,63.8424,-22.4338,39.67,93,75,13.8
638,Jacqueville,CI,2022-04-03 21:14:57,5.2052,-4.4146,81.99,87,100,14.12
639,Nouadhibou,MR,2022-04-03 21:14:57,20.931,-17.0347,64.94,87,0,11.68
640,Sao Miguel Do Araguaia,BR,2022-04-03 21:14:58,-13.275,-50.1628,78.64,68,15,4.45
641,San Ramon,US,2022-04-03 21:10:16,37.7799,-121.978,82.62,38,0,16.11
642,Los Llanos De Aridane,ES,2022-04-03 21:14:58,28.6585,-17.9182,56.95,97,75,12.66
643,Asilah,MA,2022-04-03 21:14:58,35.465,-6.0348,57.16,71,100,21.32
644,Beloha,MG,2022-04-03 21:14:59,-25.1667,45.05,72.0,89,0,10.63
645,Nisia Floresta,BR,2022-04-03 21:14:59,-6.0911,-35.2086,77.81,86,82,6.91
646,Laramie,US,2022-04-03 21:15:59,41.3114,-105.5911,53.1,15,0,17.27
647,Trinidad,BO,2022-04-03 21:15:59,-14.8333,-64.9,87.78,55,20,4.61
648,Gazanjyk,TM,2022-04-03 21:16:00,39.2446,55.5154,76.32,18,0,2.71
649,Lively,CA,2022-04-03 21:16:00,46.4334,-81.1498,40.01,68,100,2.71
650,Hounde,BF,2022-04-03 21:16:00,11.5,-3.5167,90.75,36,100,3.74
651,Abu Kamal,SY,2022-04-03 21:16:00,34.4506,40.9171,71.87,21,89,9.6
652,Dicabisagan,PH,2022-04-03 21:16:01,17.0818,122.4157,75.24,90,98,5.53
653,Labuhan,ID,2022-04-03 21:16:01,-6.8844,112.2051,75.69,89,100,6.35
654,Gull Lake,CA,2022-04-03 21:16:01,50.1001,-108.4847,51.75,20,18,10.8
655,Spirit River,CA,2022-04-03 21:16:02,55.7833,-118.8361,45.03,32,3,10.45
656,Bako,ET,2022-04-03 21:16:02,5.7833,36.5667,69.8,44,21,3.8
657,Karasjok,NO,2022-04-03 21:16:02,69.4719,25.5112,14.65,93,100,7.52
658,Prince Rupert,CA,2022-04-03 21:13:21,54.3161,-130.3201,41.09,93,75,12.66
659,Manaure,CO,2022-04-03 21:16:03,11.7751,-72.4445,86.7,59,74,13.67
660,Douglas,US,2022-04-03 21:14:50,41.3,-96.167,66.07,47,0,16.11
661,Cayenne,GF,2022-04-03 21:16:03,4.9333,-52.3333,81.09,1,75,4.0
662,Te Anau,NZ,2022-04-03 21:16:04,-45.4167,167.7167,51.01,62,47,1.19
663,Port Lavaca,US,2022-04-03 21:16:04,28.615,-96.6261,86.14,70,0,13.8
664,Friesach,AT,2022-04-03 21:16:04,46.9553,14.4058,35.1,91,100,2.71
665,Panzhihua,CN,2022-04-03 21:16:05,26.5851,101.7128,63.03,61,100,0.54
666,Dalvik,IS,2022-04-03 21:16:05,65.9702,-18.5286,33.73,96,100,9.1
667,Brasileia,BR,2022-04-03 21:16:05,-11.0161,-68.7481,87.4,54,40,0.67
668,Natchitoches,US,2022-04-03 21:16:06,31.7668,-93.1335,83.25,38,0,4.61
669,Xuanhua,CN,2022-04-03 21:16:06,40.6103,115.0447,46.81,34,33,3.22
670,Pangody,RU,2022-04-03 21:16:06,65.85,74.4859,10.8,93,100,11.99
671,Abu Samrah,SY,2022-04-03 21:16:06,35.3029,37.1841,59.31,43,91,8.48
672,Zyryanka,RU,2022-04-03 21:16:07,65.75,150.85,-12.57,99,67,1.92
673,Luau,AO,2022-04-03 21:12:04,-10.7073,22.2247,64.89,95,99,2.62
674,Zakamensk,RU,2022-04-03 21:16:07,50.3741,103.2863,36.0,64,100,8.9
675,Pasighat,IN,2022-04-03 21:16:08,28.0667,95.3333,67.24,98,100,3.96
676,Karwar,IN,2022-04-03 21:11:19,14.8,74.1333,77.74,84,44,3.62
677,Thinadhoo,MV,2022-04-03 21:13:20,0.5333,72.9333,82.74,65,4,2.75
678,Ishigaki,JP,2022-04-03 21:16:08,24.3448,124.1572,66.33,77,40,21.85
679,Pacific Grove,US,2022-04-03 21:16:08,36.6177,-121.9166,68.2,75,40,12.66
680,Yichang,CN,2022-04-03 21:16:09,30.7144,111.2847,60.26,70,100,0.76
681,Izumo,JP,2022-04-03 21:16:09,35.3667,132.7667,39.15,86,1,4.36
682,Huaraz,PE,2022-04-03 21:16:09,-9.5333,-77.5333,57.74,83,86,4.74
683,Escanaba,US,2022-04-03 21:16:10,45.7453,-87.0646,40.96,70,75,9.22
684,Evensk,RU,2022-04-03 21:16:10,61.95,159.2333,8.42,84,29,3.96
685,Wajid,SO,2022-04-03 21:16:10,3.8093,43.2471,80.28,65,17,16.64
686,Tukan,RU,2022-04-03 21:16:11,53.8409,57.4552,38.32,93,100,5.68
687,Honiara,SB,2022-04-03 21:16:11,-9.4333,159.95,80.1,86,98,6.26
688,Les Cayes,HT,2022-04-03 21:16:11,18.2,-73.75,81.86,66,35,9.04
689,Doka,SD,2022-04-03 21:16:12,13.5167,35.7667,92.52,15,16,9.91
690,Ochtrup,DE,2022-04-03 21:16:12,52.2167,7.1833,37.89,79,46,7.61
691,Obama,JP,2022-04-03 21:16:12,35.4958,135.746,48.96,83,51,6.17
692,Nsanje,MW,2022-04-03 21:17:13,-16.92,35.262,74.26,89,24,2.44
693,Mayumba,GA,2022-04-03 21:17:13,-3.432,10.6554,77.72,93,40,4.47
694,Tacuarembo,UY,2022-04-03 21:14:26,-31.7333,-55.9833,64.09,98,100,3.98
695,Libenge,CD,2022-04-03 21:17:13,3.65,18.6333,71.42,97,100,3.53
696,Northam,GB,2022-04-03 21:17:14,51.0333,-4.2167,44.62,72,53,9.86
697,Tanout,NE,2022-04-03 21:17:14,14.9709,8.8879,86.05,3,99,8.61
698,Katsina,NG,2022-04-03 21:17:14,12.9894,7.6006,85.01,7,13,5.21
699,Loreto,MX,2022-04-03 21:17:14,22.2667,-101.9667,84.99,8,71,14.83
